Date,Price,Price After Diff,MA30 Before Diff,MA90 Before Diff
2020-11-12,87.14,-0.21999999999999886,79.93566666666668,77.53766666666667
2020-11-13,88.61,1.4699999999999989,80.46333333333332,77.67855555555556
2020-11-16,88.7,0.09000000000000341,80.94866666666667,77.80911111111111
2020-11-17,88.08,-0.6200000000000045,81.46633333333334,77.94766666666666
2020-11-18,87.03,-1.0499999999999972,81.93533333333333,78.06977777777777
2020-11-19,87.93,0.9000000000000057,82.394,78.2041111111111
2020-11-20,86.82,-1.1100000000000136,82.77066666666666,78.32711111111111
2020-11-23,86.38,-0.4399999999999977,83.04233333333333,78.44422222222222
2020-11-24,88.19,1.8100000000000023,83.37033333333333,78.55533333333334
2020-11-25,88.21,0.01999999999999602,83.705,78.671
2020-11-27,89.35,1.1400000000000006,84.091,78.79444444444445
2020-11-30,87.72,-1.6299999999999955,84.402,78.92644444444444
2020-12-01,89.77,2.049999999999997,84.84433333333332,79.086
2020-12-02,91.25,1.480000000000004,85.301,79.25022222222222
2020-12-03,91.09,-0.1599999999999966,85.69399999999999,79.42699999999999
2020-12-04,91.19,0.09999999999999432,86.056,79.59377777777779
2020-12-07,90.85,-0.3400000000000034,86.36266666666666,79.74855555555555
2020-12-08,90.57,-0.28000000000000114,86.74133333333333,79.92822222222222
2020-12-09,88.89,-1.6799999999999926,87.03966666666666,80.09211111111111
2020-12-10,88.38,-0.5100000000000051,87.46766666666666,80.25555555555556
2020-12-11,88.74,0.35999999999999943,87.831,80.41988888888889
2020-12-14,87.61,-1.1299999999999955,88.05766666666666,80.55722222222222
2020-12-15,88.05,0.4399999999999977,88.28533333333333,80.70311111111111
2020-12-16,87.86,-0.18999999999999773,88.47133333333335,80.84777777777778
2020-12-17,87.03,-0.8299999999999983,88.46266666666666,80.99222222222222
2020-12-18,86.31,-0.7199999999999989,88.402,81.1138888888889
2020-12-21,86.73,0.4200000000000017,88.35999999999999,81.235
2020-12-22,86.01,-0.7199999999999989,88.29133333333334,81.35477777777778
2020-12-23,86.41,0.3999999999999915,88.27533333333332,81.47255555555556
2020-12-24,86.71,0.29999999999999716,88.25366666666667,81.57166666666666
2020-12-28,88.7,1.990000000000009,88.30566666666665,81.69911111111111
2020-12-29,87.89,-0.8100000000000023,88.28166666666668,81.8
2020-12-30,86.81,-1.0799999999999983,88.21866666666666,81.88922222222223
2020-12-31,87.63,0.8199999999999932,88.20366666666668,81.98222222222222
2021-01-04,86.31,-1.3199999999999932,88.17966666666668,82.04911111111112
2021-01-05,87.0,0.6899999999999977,88.14866666666667,82.10233333333333
2021-01-06,86.14,-0.8599999999999994,88.126,82.15466666666667
2021-01-07,88.72,2.5799999999999983,88.204,82.22966666666667
2021-01-08,89.89,1.1700000000000017,88.26066666666667,82.3231111111111
2021-01-11,87.81,-2.0799999999999983,88.24733333333333,82.37933333333334
2021-01-12,86.87,-0.9399999999999977,88.16466666666666,82.39044444444446
2021-01-13,87.36,0.4899999999999949,88.15266666666666,82.45577777777777
2021-01-14,86.55,-0.8100000000000023,88.04533333333332,82.539
2021-01-15,86.38,-0.1700000000000017,87.883,82.65233333333333
2021-01-19,89.22,2.8400000000000034,87.82066666666668,82.7841111111111
2021-01-20,94.0,4.780000000000001,87.91433333333335,82.98077777777777
2021-01-21,94.21,0.20999999999999375,88.02633333333333,83.18544444444444
2021-01-22,94.63,0.4200000000000017,88.16166666666666,83.39866666666667
2021-01-25,94.71,0.0799999999999983,88.35566666666666,83.59811111111111
2021-01-26,95.4,0.6900000000000119,88.58966666666667,83.81811111111111
2021-01-27,90.95,-4.450000000000003,88.66333333333333,84.00255555555556
2021-01-28,92.66,1.7099999999999937,88.83166666666668,84.226
2021-01-29,91.37,-1.289999999999992,88.94233333333334,84.44666666666666
2021-02-01,94.65,3.280000000000001,89.16866666666667,84.68733333333333
2021-02-02,95.96,1.309999999999988,89.46633333333334,84.97055555555555
2021-02-03,102.94,6.980000000000004,90.02066666666666,85.32388888888889
2021-02-04,102.68,-0.2599999999999909,90.55233333333334,85.66533333333334
2021-02-05,104.44,1.759999999999991,91.16666666666667,86.01544444444446
2021-02-08,104.23,-0.20999999999999375,91.76066666666667,86.3591111111111
2021-02-09,103.77,-0.46000000000000796,92.32933333333334,86.69788888888888
2021-02-10,104.32,0.5499999999999972,92.85,87.03044444444444
2021-02-11,104.44,0.12000000000000455,93.40166666666666,87.38222222222223
2021-02-12,104.75,0.3100000000000023,93.99966666666666,87.72233333333334
2021-02-16,105.54,0.7900000000000063,94.59666666666665,88.08888888888889
2021-02-17,105.93,0.39000000000000057,95.25066666666666,88.45522222222222
2021-02-18,105.29,-0.6400000000000006,95.86033333333333,88.801
2021-02-19,104.44,-0.8500000000000085,96.47033333333334,89.12233333333333
2021-02-22,102.71,-1.730000000000004,96.93666666666668,89.39433333333334
2021-02-23,103.01,0.30000000000001137,97.374,89.66833333333334
2021-02-24,104.19,1.1799999999999926,97.92,89.95744444444445
2021-02-25,100.8,-3.3900000000000006,98.38433333333334,90.21333333333334
2021-02-26,101.1,0.29999999999999716,98.84233333333333,90.46566666666666
2021-03-01,103.48,2.3800000000000097,99.40666666666668,90.76544444444446
2021-03-02,103.22,-0.2600000000000051,99.968,91.05066666666666
2021-03-03,100.57,-2.6500000000000057,100.34633333333333,91.287
2021-03-04,101.7,1.1300000000000097,100.603,91.52444444444446
2021-03-05,104.85,3.1499999999999915,100.95766666666667,91.78222222222222
2021-03-08,100.38,-4.469999999999999,101.14933333333333,92.01744444444444
2021-03-09,102.02,1.6400000000000006,101.393,92.26277777777777
2021-03-10,101.81,-0.20999999999999375,101.60666666666665,92.55466666666666
2021-03-11,105.03,3.219999999999999,102.07600000000001,92.85677777777778
2021-03-12,102.5,-2.530000000000001,102.404,93.09777777777776
2021-03-15,102.72,0.21999999999999886,102.78233333333333,93.33666666666666
2021-03-16,104.19,1.4699999999999989,103.10033333333332,93.58011111111111
2021-03-17,104.11,-0.0799999999999983,103.372,93.76700000000001
2021-03-18,101.07,-3.0400000000000063,103.30966666666667,93.91077777777777
2021-03-19,101.35,0.28000000000000114,103.26533333333333,94.05922222222222
2021-03-22,101.53,0.18000000000000682,103.16833333333332,94.20877777777777
2021-03-23,102.07,0.539999999999992,103.09633333333333,94.37744444444446
2021-03-24,101.63,-0.4399999999999977,103.025,94.536
2021-03-25,101.62,-0.009999999999990905,102.935,94.6968888888889
2021-03-26,101.24,-0.38000000000000966,102.82833333333333,94.83722222222222
2021-03-29,102.29,1.0500000000000114,102.74633333333333,94.98822222222223
2021-03-30,102.32,0.029999999999986926,102.639,95.14644444444443
2021-03-31,103.13,0.8100000000000023,102.54566666666666,95.32533333333335
2021-04-01,106.49,3.3599999999999994,102.58566666666665,95.53155555555556
2021-04-05,110.95,4.460000000000008,102.80266666666667,95.79966666666665
2021-04-06,110.46,-0.4900000000000091,103.06099999999999,96.06722222222221
2021-04-07,111.95,1.490000000000009,103.359,96.33122222222224
2021-04-08,112.52,0.5699999999999932,103.63666666666667,96.60133333333332
2021-04-09,113.53,1.0100000000000051,104.06099999999999,96.86999999999999
2021-04-12,112.23,-1.2999999999999972,104.432,97.14233333333333
2021-04-13,112.72,0.4899999999999949,104.74,97.39733333333334
2021-04-14,112.1,-0.6200000000000045,105.036,97.62899999999999
2021-04-15,114.26,2.160000000000011,105.49233333333333,97.88644444444444
2021-04-16,114.14,-0.12000000000000455,105.907,98.14144444444446
2021-04-19,114.49,0.3499999999999943,106.22833333333332,98.40411111111112
2021-04-20,113.95,-0.539999999999992,106.68066666666667,98.66388888888889
2021-04-21,113.92,-0.030000000000001137,107.07733333333334,98.942
2021-04-22,112.63,-1.2900000000000063,107.438,99.21144444444445
2021-04-23,115.0,2.3700000000000045,107.77033333333333,99.50322222222223
2021-04-26,115.5,0.5,108.20366666666665,99.81311111111111
2021-04-27,114.55,-0.9500000000000028,108.598,100.10755555555556
2021-04-28,117.95,3.4000000000000057,109.05666666666666,100.4418888888889
2021-04-29,119.64,1.6899999999999977,109.57433333333333,100.80422222222221
2021-04-30,117.68,-1.9599999999999937,110.12799999999999,101.15277777777777
2021-05-03,117.15,-0.5300000000000011,110.65466666666666,101.49077777777778
2021-05-04,115.34,-1.8100000000000023,111.11500000000001,101.81666666666666
2021-05-05,115.74,0.3999999999999915,111.57066666666667,102.14255555555556
2021-05-06,116.87,1.1300000000000097,112.07866666666665,102.47766666666666
2021-05-07,117.6,0.7299999999999898,112.61133333333333,102.79877777777777
2021-05-10,114.59,-3.009999999999991,113.05633333333334,103.09544444444444
2021-05-11,113.5,-1.0900000000000034,113.43,103.39199999999998
2021-05-12,110.01,-3.489999999999995,113.68633333333334,103.64066666666666
2021-05-13,111.45,1.4399999999999977,113.96366666666667,103.92000000000002
2021-05-14,113.92,2.469999999999999,114.21133333333334,104.21911111111112
2021-05-17,114.45,0.5300000000000011,114.32799999999999,104.53366666666665
2021-05-18,113.12,-1.3299999999999983,114.41666666666667,104.80477777777779
2021-05-19,113.57,0.44999999999998863,114.47066666666666,105.0678888888889
2021-05-20,115.35,1.7800000000000011,114.565,105.37388888888889
2021-05-21,114.71,-0.6400000000000006,114.60433333333332,105.68322222222221
2021-05-24,118.05,3.3400000000000034,114.79833333333333,106.02422222222222
2021-05-25,118.14,0.09000000000000341,114.979,106.37522222222222
2021-05-26,119.02,0.8799999999999955,115.20966666666666,106.73788888888889
2021-05-27,118.13,-0.8900000000000006,115.33866666666667,107.05911111111111
2021-05-28,117.84,-0.28999999999999204,115.462,107.324
2021-06-01,119.06,1.2199999999999989,115.61433333333335,107.60011111111112
2021-06-02,118.53,-0.5300000000000011,115.767,107.86566666666667
2021-06-03,117.38,-1.1500000000000057,115.88233333333332,108.11755555555555
2021-06-04,119.68,2.3000000000000114,116.11733333333335,108.38733333333332
2021-06-07,120.11,0.4299999999999926,116.28766666666667,108.71133333333334
2021-06-08,119.92,-0.18999999999999773,116.435,109.01422222222223
2021-06-09,120.4,0.480000000000004,116.63000000000001,109.33677777777777
2021-06-10,121.76,1.3599999999999994,116.757,109.638
2021-06-11,121.51,-0.25,116.81933333333333,109.92188888888889
2021-06-14,122.45,0.9399999999999977,116.97833333333332,110.13866666666668
2021-06-15,121.42,-1.0300000000000011,117.12066666666666,110.3468888888889
2021-06-16,120.77,-0.6500000000000057,117.30166666666666,110.52833333333332
2021-06-17,121.74,0.9699999999999989,117.50166666666668,110.72288888888889
2021-06-18,120.11,-1.6299999999999955,117.60966666666667,110.90444444444444
2021-06-21,121.81,1.7000000000000028,117.75,111.09877777777777
2021-06-22,122.33,0.519999999999996,118.00800000000001,111.29755555555555
2021-06-23,122.13,-0.20000000000000284,118.29566666666666,111.49066666666667
2021-06-24,122.5,0.37000000000000455,118.71199999999999,111.67911111111113
2021-06-25,122.51,0.010000000000005116,119.08066666666667,111.86333333333334
2021-06-28,122.54,0.030000000000001137,119.368,112.05499999999999
2021-06-29,122.27,-0.27000000000001023,119.62866666666667,112.25311111111112
2021-06-30,122.09,-0.1799999999999926,119.92766666666667,112.46844444444444
2021-07-01,122.44,0.3499999999999943,120.22333333333334,112.68433333333334
2021-07-02,125.26,2.8200000000000074,120.55366666666667,112.91844444444445
2021-07-06,126.19,0.9299999999999926,120.93633333333334,113.20055555555555
2021-07-07,126.47,0.28000000000000114,121.21700000000001,113.48244444444444
2021-07-08,125.04,-1.4299999999999926,121.44700000000002,113.722
