Date,Price,Price After Diff,MA30 Before Diff,MA90 Before Diff
2015-06-23,30.638,-2.312000000000001,35.918000000000006,42.33465555555556
2015-06-24,32.372,1.7339999999999982,35.5326,42.219033333333336
2015-06-25,32.372,0.0,35.108666666666664,41.9878
2015-06-26,32.372,0.0,34.8389,41.76941111111111
2015-06-29,33.529,1.1570000000000036,34.53060000000001,41.49964444444445
2015-06-30,34.685,1.1559999999999988,34.299366666666664,41.06287777777778
2015-07-02,38.731,4.045999999999999,34.203,40.773833333333336
2015-07-03,38.731,0.0,34.183733333333336,40.56186666666667
2015-07-06,36.997,-1.7340000000000018,34.10666666666666,40.43982222222222
2015-07-07,34.685,-2.3119999999999976,34.0296,40.304944444444445
2015-07-08,35.841,1.1559999999999988,33.9718,40.15721111111112
2015-07-09,33.529,-2.3119999999999976,33.8562,39.938833333333335
2015-07-10,38.153,4.623999999999995,33.9718,39.823211111111114
2015-07-13,36.419,-1.7340000000000018,33.9718,39.688322222222226
2015-07-14,37.575,1.156000000000006,34.0874,39.57913333333334
2015-07-15,36.419,-1.156000000000006,34.10666666666667,39.431400000000004
2015-07-16,36.419,0.0,34.16446666666666,39.335055555555556
2015-07-17,36.419,0.0,34.2608,39.245133333333335
2015-07-20,34.685,-1.7339999999999947,34.29933333333334,39.13594444444445
2015-07-21,35.841,1.1559999999999988,34.35713333333333,39.03317777777777
2015-07-22,36.419,0.5779999999999959,34.45346666666667,38.93683333333333
2015-07-23,35.263,-1.1559999999999988,34.588366666666666,38.84048888888889
2015-07-24,35.841,0.578000000000003,34.704,38.76341111111112
2015-07-27,36.997,1.1559999999999988,34.935233333333336,38.72487777777778
2015-07-28,34.685,-2.3119999999999976,35.12793333333333,38.66065555555555
2015-07-29,36.997,2.3119999999999976,35.32063333333334,38.59
2015-07-30,36.997,0.0,35.35916666666667,38.52576666666667
2015-07-31,35.841,-1.1559999999999988,35.3977,38.467955555555555
2015-08-04,34.685,-1.1559999999999988,35.43623333333334,38.39087777777778
2015-08-05,34.685,0.0,35.49406666666667,38.3138
2015-08-06,34.685,0.0,35.62896666666666,38.24314444444445
2015-08-07,35.841,1.1559999999999988,35.744600000000005,38.17248888888889
2015-08-10,34.685,-1.1559999999999988,35.8217,38.108266666666665
2015-08-11,33.529,-1.1559999999999988,35.86026666666667,38.02476666666667
2015-08-12,35.841,2.3119999999999976,35.93733333333333,37.98623333333333
2015-08-13,34.685,-1.1559999999999988,35.937333333333335,37.93485555555556
2015-08-14,34.685,0.0,35.80246666666667,37.896322222222224
2015-08-17,35.841,1.1559999999999988,35.706133333333334,37.90274444444445
2015-08-18,35.841,0.0,35.6676,37.91558888888889
