"Date","Price","Open","High","Low","Vol.","Change %"
"07/19/2024","7.880","7.960","7.990","7.710","568.41K","0.38%"
"07/18/2024","7.850","8.240","8.490","7.800","1.48M","-3.80%"
"07/17/2024","8.160","8.330","8.930","8.050","1.70M","-3.55%"
"07/16/2024","8.460","8.400","8.540","8.200","1.14M","1.68%"
"07/15/2024","8.320","8.050","8.660","7.780","1.39M","1.59%"
"07/12/2024","8.190","8.430","8.430","8.100","955.80K","-1.56%"
"07/11/2024","8.320","7.700","8.400","7.700","1.13M","7.77%"
"07/10/2024","7.720","7.370","7.890","7.260","813.38K","5.90%"
"07/09/2024","7.290","6.710","7.330","6.710","663.21K","8.16%"
"07/08/2024","6.740","6.610","6.840","6.500","385.68K","2.59%"
"07/05/2024","6.570","6.660","6.660","6.540","336.09K","-1.79%"
"07/04/2024","6.690","6.650","6.750","6.580","199.25K","-0.45%"
"07/03/2024","6.720","6.140","6.800","6.140","704.33K","8.74%"
"07/02/2024","6.180","6.320","6.320","6.120","391.47K","-2.22%"
"06/28/2024","6.320","6.500","6.500","6.250","374.56K","-2.77%"
"06/27/2024","6.500","6.370","6.680","6.340","640.82K","-0.15%"
"06/26/2024","6.510","6.500","6.690","6.440","552.38K","0.77%"
"06/25/2024","6.460","6.950","6.950","6.410","712.50K","-7.32%"
"06/24/2024","6.970","6.930","7.180","6.830","752.33K","-0.85%"
"06/21/2024","7.030","7.500","7.500","6.970","794.97K","-6.76%"
"06/20/2024","7.540","7.950","7.950","7.160","1.06M","-2.46%"
"06/19/2024","7.730","7.770","7.780","7.670","127.59K","-0.77%"
"06/18/2024","7.790","7.830","7.940","7.750","469.91K","-1.64%"
"06/17/2024","7.920","7.770","7.980","7.730","637.10K","0.64%"
"06/14/2024","7.870","8.040","8.080","7.840","518.21K","-3.32%"
"06/13/2024","8.140","8.320","8.340","8.060","549.72K","-1.69%"
"06/12/2024","8.280","8.120","8.440","8.120","957.84K","2.22%"
"06/11/2024","8.100","8.080","8.100","7.890","512.86K","-0.25%"
"06/10/2024","8.120","7.790","8.130","7.650","657.86K","3.57%"
"06/07/2024","7.840","8.140","8.290","7.830","779.04K","-4.27%"
"06/06/2024","8.190","8.240","8.310","8.030","644.23K","-1.92%"
"06/05/2024","8.350","8.110","8.410","8.060","413.04K","3.73%"
"06/04/2024","8.050","8.200","8.250","7.970","476.48K","-1.83%"
"06/03/2024","8.200","8.550","8.570","8.100","414.37K","-2.61%"
"05/31/2024","8.420","8.570","8.570","8.220","542.28K","-0.47%"
"05/30/2024","8.460","8.650","9.100","8.390","905.04K","-0.47%"
"05/29/2024","8.500","8.600","8.670","8.310","974.78K","-1.16%"
"05/28/2024","8.600","9.040","9.120","8.395","1.17M","-5.60%"
"05/27/2024","9.110","9.020","9.160","8.960","151.59K","0.33%"
"05/24/2024","9.080","8.800","9.250","8.780","1.33M","2.71%"
"05/23/2024","8.840","9.410","9.410","8.700","1.37M","-5.76%"
"05/22/2024","9.380","9.750","9.840","9.350","890.88K","-3.50%"
"05/21/2024","9.720","10.100","10.330","9.720","1.16M","-3.28%"
"05/17/2024","10.050","10.430","10.430","9.780","1.53M","-2.80%"
"05/16/2024","10.340","9.730","11.090","9.550","3.89M","6.49%"
"05/15/2024","9.710","9.740","9.770","9.320","923.67K","1.57%"
"05/14/2024","9.560","9.380","10.180","9.380","1.80M","5.05%"
"05/13/2024","9.100","8.900","9.500","8.850","1.12M","2.36%"
"05/10/2024","8.890","9.290","9.440","8.660","1.01M","-5.32%"
"05/09/2024","9.390","8.850","9.510","8.630","2.06M","5.98%"
"05/08/2024","8.860","9.080","9.190","8.710","1.29M","-3.17%"
"05/07/2024","9.150","9.050","9.530","9.010","1.78M","0.55%"
"05/06/2024","9.100","9.380","9.630","8.990","2.35M","-1.09%"
"05/03/2024","9.200","9.600","9.980","9.080","2.66M","-3.77%"
"05/02/2024","9.560","10.140","10.830","9.460","3.57M","-5.63%"
"05/01/2024","10.130","11.560","11.860","9.820","4.23M","-19.92%"
"04/30/2024","12.650","8.640","12.830","8.500","7.32M","46.24%"
"04/29/2024","8.650","9.270","9.630","8.510","2.68M","-5.88%"
"04/26/2024","9.190","9.390","10.350","9.140","4.27M","0.33%"
"04/25/2024","9.160","9.550","9.760","9.150","1.80M","-6.44%"
"04/24/2024","9.790","9.990","10.250","9.670","2.38M","-2.97%"
"04/23/2024","10.090","8.470","10.290","8.470","2.91M","17.87%"
"04/22/2024","8.560","9.100","9.110","8.460","1.20M","-3.49%"
"04/19/2024","8.870","8.800","9.300","8.740","2.58M","-1.55%"
"04/18/2024","9.010","7.850","9.190","7.810","2.94M","12.06%"
"04/17/2024","8.040","8.100","8.490","7.510","2.12M","-1.59%"
"04/16/2024","8.170","8.450","8.530","7.820","2.53M","-5.33%"
"04/15/2024","8.630","9.080","9.370","8.540","2.18M","-4.96%"
"04/12/2024","9.080","9.270","10.120","8.900","4.50M","-3.40%"
"04/11/2024","9.400","9.570","10.130","8.610","4.12M","1.95%"
"04/10/2024","9.220","8.200","10.150","8.150","4.53M","7.08%"
"04/09/2024","8.610","8.990","9.340","8.210","3.05M","-8.89%"
"04/08/2024","9.450","8.920","10.080","8.780","5.56M","4.77%"
"04/05/2024","9.020","9.260","10.300","8.230","5.96M","-6.04%"
"04/04/2024","9.600","9.840","11.970","8.730","7.95M","-1.54%"
"04/03/2024","9.750","6.800","9.940","6.800","6.09M","43.81%"
"04/02/2024","6.780","5.790","7.420","5.790","3.02M","16.30%"
"04/01/2024","5.830","5.810","5.960","5.640","986.21K","-1.69%"
"03/28/2024","5.930","6.270","6.740","5.830","3.14M","-7.63%"
"03/27/2024","6.420","5.850","6.440","5.450","3.02M","12.43%"
"03/26/2024","5.710","5.480","6.670","5.360","2.62M","1.96%"
"03/25/2024","5.600","6.450","6.480","5.520","2.47M","-15.15%"
"03/22/2024","6.600","5.210","6.700","5.180","3.82M","27.17%"
"03/21/2024","5.190","5.230","5.280","4.930","1.09M","0.58%"
"03/20/2024","5.160","5.140","5.300","4.810","1.76M","4.45%"
"03/19/2024","4.940","4.900","5.130","4.530","1.93M","-1.20%"
"03/18/2024","5.000","4.480","5.330","4.480","1.87M","15.21%"
"03/15/2024","4.340","3.950","4.340","3.920","1.30M","11.00%"
"03/14/2024","3.910","4.000","4.000","3.840","680.95K","-1.76%"
"03/13/2024","3.980","3.950","4.090","3.930","682.12K","0.76%"
"03/12/2024","3.950","4.080","4.080","3.910","770.86K","-3.19%"
"03/11/2024","4.080","4.300","4.390","4.050","831.95K","-4.67%"
"03/08/2024","4.280","4.200","4.440","4.200","1.08M","3.63%"
"03/07/2024","4.130","4.040","4.270","3.990","626.50K","1.98%"
"03/06/2024","4.050","3.960","4.150","3.920","708.92K","2.79%"
"03/05/2024","3.940","4.030","4.070","3.880","633.77K","-3.90%"
"03/04/2024","4.100","4.300","4.310","4.030","813.77K","-4.87%"
"03/01/2024","4.310","4.290","4.390","4.060","984.85K","0.94%"
"02/29/2024","4.270","4.420","4.460","4.230","601.02K","-2.95%"
"02/28/2024","4.400","4.410","4.610","4.370","749.86K","-2.00%"
"02/27/2024","4.490","4.370","4.560","4.360","681.28K","3.22%"
"02/26/2024","4.350","4.390","4.570","4.300","684.82K","-0.91%"
"02/23/2024","4.390","4.400","4.510","4.210","593.02K","0.23%"
"02/22/2024","4.380","4.580","4.600","4.280","542.99K","-3.74%"
"02/21/2024","4.550","4.690","4.690","4.420","732.58K","-4.21%"
"02/20/2024","4.750","4.890","5.080","4.610","752.42K","-8.65%"
"02/16/2024","5.200","5.300","5.300","5.100","87.61K","0.00%"
"02/15/2024","5.200","5.300","5.400","5.100","119.26K","0.00%"
"02/14/2024","5.200","5.300","5.400","5.200","62.91K","-1.89%"
"02/13/2024","5.300","5.400","5.400","5.200","71.01K","0.00%"
"02/12/2024","5.300","5.800","5.800","5.200","289.85K","-7.02%"
"02/09/2024","5.700","5.500","5.900","5.500","105.73K","5.56%"
"02/08/2024","5.400","5.600","5.600","5.200","171.77K","3.85%"
"02/07/2024","5.200","5.500","5.500","5.200","145.11K","-5.45%"
"02/06/2024","5.500","5.200","5.500","5.200","87.01K","3.77%"
"02/05/2024","5.300","5.300","5.300","5.100","83.06K","1.92%"
"02/02/2024","5.200","5.400","5.400","5.200","73.81K","-5.45%"
"02/01/2024","5.500","5.100","5.500","5.100","133.08K","5.77%"
"01/31/2024","5.200","5.200","5.200","5.100","118.18K","-1.89%"
"01/30/2024","5.300","5.400","5.400","5.300","42.86K","-1.85%"
"01/29/2024","5.400","5.200","5.500","5.200","54.58K","0.93%"
"01/26/2024","5.350","5.500","5.500","5.300","27.77K","-2.73%"
"01/25/2024","5.500","5.300","5.500","5.300","65.30K","5.77%"
"01/24/2024","5.200","5.600","5.600","5.150","207.25K","-5.45%"
"01/23/2024","5.500","5.700","5.800","5.500","51.86K","-3.51%"
"01/22/2024","5.700","5.500","5.700","5.500","54.32K","3.64%"
"01/19/2024","5.500","5.500","5.600","5.400","162.53K","-1.79%"
"01/18/2024","5.600","6.100","6.100","5.500","191.90K","-8.20%"
"01/17/2024","6.100","6.100","6.100","6.000","50.76K","0.00%"
"01/16/2024","6.100","6.200","6.300","6.000","194.48K","-3.17%"
"01/15/2024","6.300","6.200","6.300","6.100","44.65K","5.00%"
"01/12/2024","6.000","6.000","6.150","5.900","64.78K","0.00%"
"01/11/2024","6.000","6.100","6.150","5.900","93.31K","-3.23%"
"01/10/2024","6.200","6.300","6.300","6.000","101.93K","1.64%"
"01/09/2024","6.100","6.500","6.500","6.100","133.84K","-6.15%"
"01/08/2024","6.500","6.500","6.500","6.250","89.99K","1.56%"
"01/05/2024","6.400","6.400","6.500","6.200","102.12K","-1.54%"
"01/04/2024","6.500","6.500","6.500","6.300","44.68K","1.56%"
"01/03/2024","6.400","6.300","6.500","6.200","167.57K","1.59%"
"01/02/2024","6.300","6.400","6.600","6.300","71.49K","-3.08%"
"12/29/2023","6.500","6.600","6.700","6.300","92.65K","0.00%"
"12/28/2023","6.500","6.600","6.800","6.500","209.30K","1.56%"
"12/27/2023","6.400","6.500","6.700","6.400","173.57K","0.00%"
"12/22/2023","6.400","6.300","6.600","6.200","216.66K","1.59%"
"12/21/2023","6.300","6.400","6.400","6.100","51.47K","0.00%"
"12/20/2023","6.300","6.200","6.500","6.200","136.91K","-1.56%"
"12/19/2023","6.400","6.300","6.400","6.200","53.57K","1.59%"
"12/18/2023","6.300","6.400","6.500","6.200","95.89K","-1.56%"
"12/15/2023","6.400","6.500","6.600","6.300","54.29K","-3.03%"
"12/14/2023","6.600","6.500","6.800","6.500","179.09K","1.54%"
"12/13/2023","6.500","6.300","6.600","6.100","205.15K","0.00%"
"12/12/2023","6.500","6.600","6.700","6.300","125.77K","-1.52%"
"12/11/2023","6.600","7.100","7.100","6.500","200.82K","-7.04%"
"12/08/2023","7.100","6.700","7.150","6.700","227.64K","7.58%"
"12/07/2023","6.600","6.600","6.800","6.500","113.64K","-2.94%"
"12/06/2023","6.800","6.600","6.800","6.500","143.35K","4.62%"
"12/05/2023","6.500","7.000","7.200","6.400","238.01K","-5.80%"
"12/04/2023","6.900","6.300","7.100","6.250","372.68K","9.52%"
"12/01/2023","6.300","6.100","6.400","6.100","77.42K","1.61%"
"11/30/2023","6.200","6.200","6.300","6.000","102.65K","0.00%"
"11/29/2023","6.200","6.200","6.300","6.200","42.53K","0.00%"
"11/28/2023","6.200","6.300","6.300","6.200","35.33K","-1.59%"
"11/27/2023","6.300","6.400","6.500","6.300","63.22K","-3.08%"
"11/24/2023","6.500","6.400","6.600","6.200","137.12K","3.17%"
"11/23/2023","6.300","6.400","6.400","6.300","20.91K","-1.56%"
"11/22/2023","6.400","6.300","6.400","6.200","70.54K","1.59%"
"11/21/2023","6.300","6.500","6.500","6.300","63.22K","-4.55%"
"11/20/2023","6.600","6.400","6.600","6.400","114.97K","1.54%"
"11/17/2023","6.500","6.400","6.500","6.200","94.35K","3.17%"
"11/16/2023","6.300","6.400","6.450","6.200","88.59K","-1.56%"
"11/15/2023","6.400","6.400","6.700","6.400","191.95K","0.00%"
"11/14/2023","6.400","6.600","6.600","6.300","127.53K","0.00%"
"11/13/2023","6.400","6.600","6.600","6.300","136.53K","-1.54%"
"11/10/2023","6.500","6.900","7.100","6.400","266.13K","6.56%"
"11/09/2023","6.100","6.400","6.600","6.000","80.58K","-4.69%"
"11/08/2023","6.400","6.700","6.700","6.300","85.70K","-1.54%"
"11/07/2023","6.500","6.400","6.750","6.300","72.11K","1.56%"
"11/06/2023","6.400","6.900","7.000","6.300","177.57K","-4.48%"
"11/03/2023","6.700","6.400","6.700","6.400","121.24K","6.35%"
"11/02/2023","6.300","6.200","6.600","6.200","126.78K","-1.56%"
"11/01/2023","6.400","6.000","6.400","5.900","197.23K","4.92%"
"10/31/2023","6.100","6.100","6.200","6.000","74.55K","0.00%"
"10/30/2023","6.100","6.200","6.300","5.900","81.72K","-1.61%"
"10/27/2023","6.200","5.800","6.200","5.800","55.10K","6.90%"
"10/26/2023","5.800","5.900","6.000","5.600","145.15K","-1.69%"
"10/25/2023","5.900","6.500","6.500","5.900","141.03K","-7.81%"
"10/24/2023","6.400","6.000","6.500","5.800","197.63K","10.34%"
"10/23/2023","5.800","6.200","6.200","5.800","110.57K","-4.92%"
"10/20/2023","6.100","6.400","6.400","6.000","99.64K","-3.17%"
"10/19/2023","6.300","6.500","6.600","6.300","79.06K","-3.08%"
"10/18/2023","6.500","7.000","7.000","6.500","87.54K","-7.14%"
"10/17/2023","7.000","6.900","7.250","6.900","58.02K","-1.41%"
"10/16/2023","7.100","7.000","7.100","6.900","93.35K","0.00%"
"10/13/2023","7.100","6.900","7.100","6.800","69.84K","1.43%"
"10/12/2023","7.000","7.200","7.200","6.750","125.52K","0.00%"
"10/11/2023","7.000","7.600","7.600","7.000","119.30K","-7.89%"
"10/10/2023","7.600","7.600","8.000","7.350","197.34K","0.00%"
"10/06/2023","7.600","7.600","7.800","7.500","150.90K","-1.30%"
"10/05/2023","7.700","7.800","8.000","7.550","213.99K","0.00%"
"10/04/2023","7.700","7.600","7.900","7.400","174.86K","5.48%"
"10/03/2023","7.300","7.500","7.600","7.200","143.75K","-5.19%"
"10/02/2023","7.700","8.000","8.000","7.500","174.61K","-2.53%"
"09/29/2023","7.900","8.100","8.300","7.750","147.77K","-2.47%"
"09/28/2023","8.100","8.100","8.300","7.600","484.79K","-10.99%"
"09/27/2023","9.100","9.900","10.000","8.850","499.15K","-4.21%"
"09/26/2023","9.500","10.000","10.500","9.200","547.17K","-5.00%"
"09/25/2023","10.000","10.000","10.900","9.900","675.31K","-1.96%"
"09/22/2023","10.200","10.100","10.500","9.900","355.21K","4.08%"
"09/21/2023","9.800","10.200","10.400","9.600","563.96K","-9.26%"
"09/20/2023","10.800","11.900","12.100","10.600","603.12K","-7.69%"
"09/19/2023","11.700","12.400","13.000","11.500","686.71K","1.74%"
"09/18/2023","11.500","12.800","13.100","11.500","669.79K","-13.53%"
"09/15/2023","13.300","12.500","14.200","12.100","1.39M","16.67%"
"09/14/2023","11.400","10.400","12.300","10.400","953.82K","6.54%"
"09/13/2023","10.700","12.300","13.200","9.800","1.39M","-17.05%"
"09/12/2023","12.900","12.100","15.500","11.200","2.23M","3.20%"
"09/11/2023","12.500","7.600","12.700","7.600","2.12M","73.61%"
"09/08/2023","7.200","6.400","7.200","6.200","429.62K","12.50%"
"09/07/2023","6.400","6.400","6.500","6.200","104.54K","-3.03%"
"09/06/2023","6.600","6.900","7.000","6.200","247.17K","-0.75%"
"09/05/2023","6.650","6.500","7.000","6.400","202.30K","2.31%"
"09/01/2023","6.500","6.900","7.000","6.400","134.55K","-2.99%"
"08/31/2023","6.700","6.600","7.200","6.500","346.97K","4.69%"
"08/30/2023","6.400","6.200","6.600","6.000","173.27K","3.23%"
"08/29/2023","6.200","6.000","6.200","6.000","39.30K","3.33%"
"08/28/2023","6.000","6.200","6.200","5.900","33.76K","-1.64%"
"08/25/2023","6.100","6.200","6.200","5.900","86.17K","-1.61%"
"08/24/2023","6.200","6.600","6.600","6.200","70.33K","-7.46%"
"08/23/2023","6.700","6.600","6.700","6.400","45.59K","1.52%"
"08/22/2023","6.600","6.800","6.900","6.600","85.98K","-1.49%"
"08/21/2023","6.700","6.800","7.000","6.700","41.64K","-1.47%"
"08/18/2023","6.800","6.700","7.000","6.700","67.91K","-2.86%"
"08/17/2023","7.000","6.800","7.000","6.600","60.48K","2.94%"
"08/16/2023","6.800","7.000","7.000","6.800","82.16K","-2.86%"
"08/15/2023","7.000","7.000","7.100","7.000","21.89K","-4.11%"
"08/14/2023","7.300","7.300","7.300","7.000","70.55K","-1.35%"
"08/11/2023","7.400","7.400","7.500","7.200","69.54K","5.71%"
"08/10/2023","7.000","7.200","7.300","7.000","53.37K","-1.41%"
"08/09/2023","7.100","7.500","7.500","7.100","50.43K","-5.33%"
"08/08/2023","7.500","7.200","7.500","7.100","76.42K","4.17%"
"08/04/2023","7.200","7.600","7.600","7.200","56.82K","-2.70%"
"08/03/2023","7.400","7.300","7.500","7.200","45.73K","1.37%"
"08/02/2023","7.300","7.400","7.700","7.150","79.18K","-3.95%"
"08/01/2023","7.600","7.400","7.700","7.100","125.78K","1.33%"
"07/31/2023","7.500","7.100","7.500","7.100","128.32K","5.63%"
"07/28/2023","7.100","6.500","7.100","6.500","109.96K","5.97%"
"07/27/2023","6.700","6.600","6.800","6.400","129.65K","3.08%"
"07/26/2023","6.500","6.600","6.700","6.400","83.57K","0.00%"
"07/25/2023","6.500","6.600","6.600","6.500","26.12K","0.00%"
"07/24/2023","6.500","6.700","6.700","6.500","80.95K","-2.99%"
"07/21/2023","6.700","7.000","7.000","6.600","82.70K","-1.47%"
"07/20/2023","6.800","7.100","7.100","6.800","84.85K","-4.23%"
"07/19/2023","7.100","7.000","7.200","7.000","42.27K","1.43%"
"07/18/2023","7.000","7.000","7.000","6.850","36.70K","0.00%"
"07/17/2023","7.000","7.000","7.100","6.900","83.41K","0.00%"
"07/14/2023","7.000","7.600","7.600","7.000","99.73K","-7.89%"
"07/13/2023","7.600","7.500","7.700","7.300","85.32K","2.70%"
"07/12/2023","7.400","7.800","7.900","7.400","60.45K","-5.13%"
"07/11/2023","7.800","7.300","7.900","7.300","129.08K","4.00%"
"07/10/2023","7.500","7.200","7.500","7.150","79.68K","0.00%"
"07/07/2023","7.500","7.300","7.500","7.000","50.59K","5.63%"
"07/06/2023","7.100","7.300","7.300","7.000","93.17K","-2.74%"
"07/05/2023","7.300","7.600","7.600","7.200","47.30K","0.00%"
"07/04/2023","7.300","7.500","7.700","7.300","79.79K","4.29%"
"06/30/2023","7.000","7.200","7.200","6.800","52.11K","-2.78%"
"06/29/2023","7.200","7.000","7.200","6.900","37.77K","2.86%"
"06/28/2023","7.000","7.100","7.100","6.800","44.58K","1.45%"
"06/27/2023","6.900","7.000","7.100","6.900","42.16K","-4.17%"
"06/26/2023","7.200","7.400","7.600","7.000","61.46K","0.00%"
"06/23/2023","7.200","8.100","8.100","7.200","61.31K","-12.20%"
"06/22/2023","8.200","7.600","8.200","7.200","229.30K","9.33%"
"06/21/2023","7.500","7.300","7.550","7.100","40.64K","1.35%"
"06/20/2023","7.400","7.100","7.500","7.100","54.55K","4.23%"
"06/19/2023","7.100","7.100","7.200","7.000","16.76K","1.43%"
"06/16/2023","7.000","7.000","7.200","7.000","41.93K","-1.41%"
"06/15/2023","7.100","7.000","7.100","6.900","47.75K","1.43%"
"06/14/2023","7.000","7.500","7.600","7.000","63.03K","-9.09%"
"06/13/2023","7.700","7.600","7.800","7.350","39.60K","2.67%"
"06/12/2023","7.500","7.200","7.500","6.900","47.54K","7.14%"
"06/09/2023","7.000","7.000","7.150","6.900","39.95K","1.45%"
"06/08/2023","6.900","7.000","7.100","6.850","36.39K","-1.43%"
"06/07/2023","7.000","7.200","7.400","7.000","39.88K","-2.78%"
"06/06/2023","7.200","6.800","7.200","6.700","43.87K","5.88%"
"06/05/2023","6.800","7.200","7.200","6.800","21.08K","-4.23%"
"06/02/2023","7.100","6.900","7.200","6.800","82.45K","5.97%"
"06/01/2023","6.700","6.900","7.100","6.600","52.02K","-1.47%"
"05/31/2023","6.800","7.200","7.200","6.700","695.13K","-4.23%"
"05/30/2023","7.100","7.300","7.500","7.100","55.33K","-2.74%"
"05/29/2023","7.300","7.400","7.400","7.200","23.06K","1.39%"
"05/26/2023","7.200","7.800","7.800","7.200","72.86K","-4.00%"
"05/25/2023","7.500","8.000","8.000","7.500","69.91K","-6.25%"
"05/24/2023","8.000","8.400","8.400","8.000","40.71K","-3.61%"
"05/23/2023","8.300","9.100","9.200","8.200","98.63K","-6.74%"
"05/19/2023","8.900","8.500","8.900","8.500","71.50K","7.23%"
"05/18/2023","8.300","8.200","8.500","8.100","75.37K","2.47%"
"05/17/2023","8.100","7.600","8.100","7.550","63.11K","6.58%"
"05/16/2023","7.600","7.900","8.000","7.500","39.13K","-3.80%"
"05/15/2023","7.900","7.700","8.000","7.500","47.86K","5.33%"
"05/12/2023","7.500","8.000","8.000","7.450","92.97K","-3.85%"
"05/11/2023","7.800","8.100","8.400","7.800","53.30K","-3.70%"
"05/10/2023","8.100","8.300","8.500","8.100","40.96K","-2.41%"
"05/09/2023","8.300","8.800","8.800","8.300","44.30K","-4.60%"
"05/08/2023","8.700","8.700","9.050","8.600","49.60K","-1.14%"
"05/05/2023","8.800","8.700","8.900","8.400","104.74K","3.53%"
"05/04/2023","8.500","8.400","8.600","8.100","73.51K","3.66%"
"05/03/2023","8.200","8.100","8.550","8.100","125.84K","2.50%"
"05/02/2023","8.000","8.400","8.400","7.900","42.99K","-3.61%"
"05/01/2023","8.300","8.100","8.300","8.000","62.49K","5.06%"
"04/28/2023","7.900","8.000","8.300","7.900","61.83K","-1.25%"
"04/27/2023","8.000","8.000","8.150","7.800","63.60K","3.90%"
"04/26/2023","7.700","7.700","7.900","7.600","74.46K","1.32%"
"04/25/2023","7.600","8.000","8.000","7.600","52.42K","-6.17%"
"04/24/2023","8.100","8.300","8.400","7.900","75.72K","-3.57%"
"04/21/2023","8.400","8.500","8.500","8.300","19.41K","2.44%"
"04/20/2023","8.200","8.700","8.700","8.200","71.85K","-4.65%"
"04/19/2023","8.600","8.700","8.700","8.500","37.90K","0.00%"
"04/18/2023","8.600","8.800","8.800","8.600","24.69K","-2.27%"
"04/17/2023","8.800","8.700","8.800","8.600","31.69K","1.15%"
"04/14/2023","8.700","8.800","8.900","8.500","55.87K","-2.25%"
"04/13/2023","8.900","8.600","8.900","8.600","33.11K","3.49%"
"04/12/2023","8.600","9.000","9.100","8.550","71.34K","-1.15%"
"04/11/2023","8.700","8.900","8.900","8.700","33.92K","-3.33%"
"04/10/2023","9.000","8.700","9.000","8.700","68.74K","3.45%"
"04/06/2023","8.700","8.700","8.900","8.500","52.22K","2.35%"
"04/05/2023","8.500","8.900","8.900","8.500","57.06K","-4.49%"
"04/04/2023","8.900","9.100","9.100","8.800","55.19K","-2.20%"
"04/03/2023","9.100","9.500","9.500","8.900","157.32K","-3.19%"
"03/31/2023","9.400","9.100","9.800","9.000","141.49K","5.62%"
"03/30/2023","8.900","9.400","9.500","8.800","93.62K","-5.32%"
"03/29/2023","9.400","9.100","9.400","9.100","28.98K","3.30%"
"03/28/2023","9.100","9.600","9.600","9.100","41.12K","-5.21%"
"03/27/2023","9.600","9.600","9.700","9.300","30.62K","-1.03%"
"03/24/2023","9.700","9.600","9.700","9.500","24.22K","1.04%"
"03/23/2023","9.600","9.800","10.000","9.500","33.74K","0.00%"
"03/22/2023","9.600","10.000","10.100","9.600","58.97K","-4.00%"
"03/21/2023","10.000","9.400","10.100","9.300","99.97K","9.89%"
"03/20/2023","9.100","10.000","10.000","8.900","131.13K","-9.00%"
"03/17/2023","10.000","10.200","10.200","9.900","84.04K","-3.85%"
"03/16/2023","10.400","9.700","10.400","9.700","62.07K","7.22%"
"03/15/2023","9.700","9.900","9.900","9.500","128.96K","-3.96%"
"03/14/2023","10.100","10.300","10.400","9.900","82.74K","-0.98%"
"03/13/2023","10.200","10.000","10.400","9.800","83.84K","0.99%"
"03/10/2023","10.100","11.100","11.100","10.100","163.89K","-9.01%"
"03/09/2023","11.100","11.100","11.300","11.000","73.70K","-0.89%"
"03/08/2023","11.200","11.200","11.200","11.000","50.07K","-0.88%"
"03/07/2023","11.300","11.500","11.500","11.100","28.66K","-1.74%"
"03/06/2023","11.500","11.600","11.700","11.200","84.57K","-1.71%"
"03/03/2023","11.700","11.400","11.700","11.300","100.19K","3.54%"
"03/02/2023","11.300","11.200","11.300","11.000","49.20K","0.00%"
"03/01/2023","11.300","11.500","11.500","11.100","75.58K","0.00%"
"02/28/2023","11.300","11.500","11.600","11.300","89.86K","-0.88%"
"02/27/2023","11.400","11.700","11.700","11.400","90.01K","-1.72%"
"02/24/2023","11.600","11.700","11.800","11.400","93.97K","-0.85%"
"02/23/2023","11.700","11.900","12.000","11.600","100.06K","-1.68%"
"02/22/2023","11.900","12.100","12.200","11.700","85.54K","-0.83%"
"02/21/2023","12.000","12.400","12.600","11.900","130.82K","-5.51%"
"02/17/2023","12.700","12.500","12.700","12.100","150.09K","0.79%"
"02/16/2023","12.600","12.800","12.900","12.500","107.93K","-3.82%"
"02/15/2023","13.100","12.500","13.100","12.300","153.16K","4.80%"
"02/14/2023","12.500","12.100","12.500","12.000","91.22K","2.46%"
"02/13/2023","12.200","12.200","12.450","12.100","64.57K","0.83%"
"02/10/2023","12.100","12.500","12.600","12.100","157.82K","-2.42%"
"02/09/2023","12.400","13.200","13.300","12.100","206.17K","-7.46%"
"02/08/2023","13.400","13.600","13.600","13.100","107.37K","-0.74%"
"02/07/2023","13.500","14.200","14.200","13.250","166.12K","-3.57%"
"02/06/2023","14.000","14.300","14.750","13.700","114.12K","-2.78%"
"02/03/2023","14.400","14.700","15.200","14.100","182.56K","-4.00%"
"02/02/2023","15.000","14.800","15.900","14.650","196.48K","2.74%"
"02/01/2023","14.600","13.700","14.600","13.250","192.97K","5.04%"
"01/31/2023","13.900","13.200","13.900","13.200","147.06K","6.11%"
"01/30/2023","13.100","13.500","13.500","13.000","189.91K","-2.96%"
"01/27/2023","13.500","13.000","13.700","12.900","192.02K","4.65%"
"01/26/2023","12.900","13.300","13.400","12.900","98.42K","-2.27%"
"01/25/2023","13.200","13.200","13.200","12.800","114.45K","-1.49%"
"01/24/2023","13.400","13.600","13.800","13.350","72.39K","-2.90%"
"01/23/2023","13.800","13.000","13.800","12.950","152.92K","6.15%"
"01/20/2023","13.000","12.800","13.000","12.600","87.22K","3.17%"
"01/19/2023","12.600","13.100","13.300","12.600","106.31K","-4.55%"
"01/18/2023","13.200","13.600","14.200","13.200","176.98K","-2.22%"
"01/17/2023","13.500","14.000","14.100","13.200","154.63K","-3.57%"
"01/16/2023","14.000","13.700","14.300","13.700","76.64K","2.19%"
"01/13/2023","13.700","12.900","13.900","12.700","309.81K","6.20%"
"01/12/2023","12.900","12.100","12.900","11.700","204.55K","7.50%"
"01/11/2023","12.000","11.800","12.200","11.500","115.49K","2.56%"
"01/10/2023","11.700","11.800","11.900","11.400","90.05K","-0.85%"
"01/09/2023","11.800","12.000","12.300","11.700","106.38K","-1.67%"
"01/06/2023","12.000","12.400","12.400","11.800","119.18K","-1.64%"
"01/05/2023","12.200","12.700","12.800","12.150","150.18K","-5.43%"
"01/04/2023","12.900","12.400","13.100","12.300","134.31K","3.20%"
"01/03/2023","12.500","12.800","13.100","12.150","96.38K","0.00%"
"12/30/2022","12.500","12.200","12.500","11.900","130.67K","1.63%"
"12/29/2022","12.300","11.500","12.300","11.200","156.71K","6.96%"
"12/28/2022","11.500","12.100","12.100","11.100","249.93K","-7.26%"
