Date,Price_Diff,MA30,MA90
09/11/2024,,,
09/10/2024,-2.5,,
09/09/2024,0.05000000000001137,,
09/06/2024,2.2099999999999795,,
09/05/2024,6.320000000000022,,
09/04/2024,-0.7900000000000205,,
09/03/2024,0.910000000000025,,
08/30/2024,6.019999999999982,,
08/29/2024,-1.5999999999999943,,
08/28/2024,1.0699999999999932,,
08/27/2024,1.8300000000000125,,
08/26/2024,1.4799999999999898,,
08/23/2024,-0.539999999999992,,
08/22/2024,-1.8199999999999932,,
08/21/2024,2.049999999999983,,
08/20/2024,1.3300000000000125,,
08/19/2024,-0.5100000000000193,,
08/16/2024,-3.7099999999999795,,
08/15/2024,-1.6599999999999966,,
08/14/2024,-0.9300000000000068,,
08/13/2024,3.789999999999992,,
08/12/2024,-1.8700000000000045,,
08/09/2024,1.3799999999999955,,
08/08/2024,-1.6399999999999864,,
08/07/2024,-3.0900000000000034,,
08/06/2024,-0.6500000000000057,,
08/05/2024,0.960000000000008,,
08/02/2024,7.409999999999997,,
08/01/2024,4.099999999999994,,
07/31/2024,0.7800000000000011,161.3563333333333,
07/30/2024,-1.25,161.994,
07/29/2024,-0.7599999999999909,162.68966666666668,
07/26/2024,-2.530000000000001,163.29933333333335,
07/25/2024,0.28000000000000114,163.84466666666668,
07/24/2024,5.349999999999994,164.3576666666667,
07/23/2024,9.159999999999997,165.2023333333333,
07/22/2024,-0.12000000000000455,166.01266666666666,
07/19/2024,-4.009999999999991,166.48866666666666,
07/18/2024,0.030000000000001137,167.01899999999998,
07/17/2024,3.3300000000000125,167.62466666666666,
07/16/2024,2.8999999999999773,168.26600000000002,
07/15/2024,2.6100000000000136,168.945,
07/12/2024,-1.460000000000008,169.5933333333333,
07/11/2024,0.5,170.319,
07/10/2024,5.610000000000014,171.16333333333333,
07/09/2024,-2.200000000000017,171.89,
07/08/2024,0.05000000000001137,172.6353333333333,
07/05/2024,1.5699999999999932,173.55666666666667,
07/03/2024,-4.780000000000001,174.37399999999997,
07/02/2024,-0.5799999999999841,175.20299999999997,
07/01/2024,-2.25,175.83066666666667,
06/28/2024,-0.8400000000000034,176.49266666666665,
06/27/2024,3.259999999999991,177.21733333333333,
06/26/2024,-1.5300000000000011,177.94566666666665,
06/25/2024,0.15000000000000568,178.782,
06/24/2024,-4.810000000000002,179.47966666666667,
06/21/2024,0.4099999999999966,180.15900000000002,
06/20/2024,-3.329999999999984,180.48033333333333,
06/18/2024,-1.210000000000008,180.62466666666668,
06/17/2024,2.1500000000000057,180.81466666666668,
06/14/2024,-0.45000000000001705,181.03133333333335,
06/13/2024,-1.6299999999999955,181.219,
06/12/2024,2.6299999999999955,181.57866666666666,
06/11/2024,-1.1699999999999875,181.89,
06/10/2024,-1.6100000000000136,181.96933333333334,
06/07/2024,-0.549999999999983,181.725,
06/06/2024,2.269999999999982,181.56033333333332,
06/05/2024,-1.3199999999999932,181.48533333333333,
06/04/2024,-1.6200000000000045,181.35533333333336,
06/03/2024,-0.6200000000000045,181.09366666666665,
05/31/2024,-0.6699999999999875,180.713,
05/30/2024,-0.38999999999998636,180.23233333333334,
05/29/2024,3.789999999999992,179.92666666666668,
05/28/2024,0.5,179.621,
05/24/2024,-1.4099999999999966,179.08133333333336,
05/23/2024,-1.4399999999999977,178.567,
05/22/2024,2.829999999999984,178.14533333333335,
05/21/2024,1.4699999999999989,177.72033333333331,
05/20/2024,-0.9300000000000068,177.42366666666666,
05/17/2024,-0.8599999999999852,177.11766666666668,
05/16/2024,-1.8799999999999955,176.82399999999998,
05/15/2024,-1.670000000000016,176.50266666666667,
05/14/2024,-2.1699999999999875,176.00033333333334,
05/13/2024,-1.200000000000017,175.50900000000001,
05/10/2024,-0.4899999999999807,174.99633333333335,
05/09/2024,1.3100000000000023,174.68766666666667,
05/08/2024,-0.5800000000000125,174.346,
05/07/2024,1.8700000000000045,174.17766666666665,
05/06/2024,-3.1500000000000057,173.94466666666665,
05/03/2024,-0.8599999999999852,173.61133333333333,171.92744444444443
05/02/2024,-0.6200000000000045,173.27233333333334,172.09922222222224
05/01/2024,-2.759999999999991,172.89566666666667,172.26811111111112
04/30/2024,-1.0800000000000125,172.39533333333333,172.42444444444442
04/29/2024,3.3700000000000045,172.04633333333334,172.59366666666665
04/26/2024,5.799999999999983,171.94433333333333,172.7571111111111
04/25/2024,-15.949999999999989,171.329,172.7521111111111
04/24/2024,3.1299999999999955,170.74233333333333,172.77177777777777
04/23/2024,-0.8700000000000045,170.1706666666667,172.71488888888888
04/22/2024,-1.9799999999999898,169.587,172.65377777777778
04/19/2024,-2.1899999999999977,168.95100000000002,172.55644444444445
04/18/2024,1.9199999999999875,168.40133333333335,172.4601111111111
04/17/2024,-0.539999999999992,167.84666666666666,172.34133333333332
04/16/2024,-1.0699999999999932,167.13000000000002,172.21666666666667
04/15/2024,0.46000000000000796,166.41199999999998,172.11733333333333
04/12/2024,2.869999999999976,165.83666666666664,172.02711111111108
04/11/2024,1.6800000000000068,165.36533333333333,171.94077777777778
04/10/2024,-3.2700000000000102,164.69066666666666,171.8237777777778
04/09/2024,0.46000000000000796,163.98233333333334,171.7531111111111
04/08/2024,-1.75,163.24666666666664,171.68144444444445
04/05/2024,-2.3499999999999943,162.4613333333333,171.594
04/04/2024,-1.9699999999999989,161.67300000000003,171.44255555555554
04/03/2024,4.389999999999986,161.08666666666667,171.36066666666667
04/02/2024,-0.3599999999999852,160.56066666666666,171.25944444444445
04/01/2024,0.9300000000000068,160.10566666666665,171.18677777777776
